Subj,Item,trial,Freq,Prime,Qlty,lagQlty,lagTrgt,rt,F,P,Q,lQ,lT,rrt,trial.c
S48,TIRED,432,high,unrelated,degraded,degraded,nonword,500,-1,1,1,1,1,-2,192
S48,HOLD,439,high,related,clear,degraded,nonword,830,-1,-1,-1,1,1,-1.2048192771084338,199
S48,COLD,440,high,unrelated,degraded,clear,word,479,-1,1,1,-1,-1,-2.0876826722338206,200
S48,DUMB,442,low,unrelated,degraded,degraded,nonword,660,1,1,1,1,1,-1.5151515151515151,202
S48,NAVY,443,low,unrelated,degraded,degraded,word,738,1,1,1,1,-1,-1.3550135501355014,203
S48,INSECT,444,low,related,degraded,degraded,word,528,1,-1,1,1,-1,-1.893939393939394,204
S48,SPOT,445,high,unrelated,clear,degraded,word,835,-1,1,-1,1,-1,-1.1976047904191616,205
S48,HEAT,448,low,related,degraded,clear,nonword,874,1,-1,1,-1,1,-1.1441647597254005,208
S48,DUCK,449,low,unrelated,clear,degraded,word,529,1,1,-1,1,-1,-1.890359168241966,209
S48,THIEF,451,low,unrelated,degraded,clear,nonword,601,1,1,1,-1,1,-1.663893510815308,211
S48,LONG,452,high,related,clear,degraded,word,553,-1,-1,-1,1,-1,-1.8083182640144666,212
S48,DONKEY,461,low,related,clear,clear,nonword,451,1,-1,-1,-1,1,-2.2172949002217295,221
S48,SLIMY,462,low,unrelated,clear,clear,word,695,1,1,-1,-1,-1,-1.4388489208633093,222
S48,JUMP,465,low,unrelated,clear,degraded,nonword,682,1,1,-1,1,1,-1.466275659824047,225
S48,TAKE,466,high,related,degraded,clear,word,571,-1,-1,1,-1,-1,-1.7513134851138354,226
S48,ANGER,468,low,related,clear,degraded,nonword,547,1,-1,-1,1,1,-1.8281535648994516,228
S48,COWBOY,469,low,unrelated,degraded,clear,word,1033,1,1,1,-1,-1,-0.968054211035818,229
S48,THREAD,471,low,unrelated,degraded,clear,nonword,1547,1,1,1,-1,1,-0.6464124111182935,231
S48,SPACE,472,high,related,clear,degraded,word,648,-1,-1,-1,1,-1,-1.5432098765432098,232
S48,RUBBER,474,low,related,degraded,degraded,nonword,971,1,-1,1,1,1,-1.0298661174047374,234
S48,BREATH,477,high,related,degraded,clear,nonword,787,-1,-1,1,-1,1,-1.2706480304955527,237
S48,POLE,478,low,unrelated,degraded,degraded,word,1018,1,1,1,1,-1,-0.9823182711198428,238
S48,SCHOOL,479,high,related,degraded,degraded,word,512,-1,-1,1,1,-1,-1.953125,239
S48,ALONE,480,high,unrelated,degraded,degraded,word,480,-1,1,1,1,-1,-2.0833333333333335,240
S49,FIRE,2,high,related,degraded,degraded,word,757,-1,-1,1,1,-1,-1.321003963011889,-238
S49,LEAD,3,high,unrelated,clear,degraded,word,662,-1,1,-1,1,-1,-1.5105740181268883,-237
S49,PLANE,6,high,unrelated,degraded,degraded,nonword,708,-1,1,1,1,1,-1.4124293785310735,-234
S49,STUDY,7,high,related,clear,degraded,word,618,-1,-1,-1,1,-1,-1.6181229773462784,-233
S49,IDEA,10,high,related,degraded,clear,nonword,608,-1,-1,1,-1,1,-1.644736842105263,-230
S49,BREAD,12,low,unrelated,degraded,degraded,word,816,1,1,1,1,-1,-1.2254901960784315,-228
S49,WEIGHT,13,low,unrelated,degraded,degraded,word,573,1,1,1,1,-1,-1.7452006980802792,-227
S49,SOUR,14,low,related,clear,degraded,word,615,1,-1,-1,1,-1,-1.6260162601626016,-226
S49,HOSTAGE,18,low,unrelated,degraded,degraded,nonword,824,1,1,1,1,1,-1.2135922330097086,-222
S49,TIRED,20,high,unrelated,degraded,clear,nonword,812,-1,1,1,-1,1,-1.2315270935960592,-220
S49,WORD,21,high,unrelated,clear,degraded,word,598,-1,1,-1,1,-1,-1.6722408026755853,-219
S49,BRAVE,22,low,related,clear,clear,word,551,1,-1,-1,-1,-1,-1.8148820326678765,-218
S49,SLIMY,23,low,related,clear,clear,word,704,1,-1,-1,-1,-1,-1.4204545454545454,-217
S49,SEAFOOD,26,low,unrelated,degraded,clear,nonword,982,1,1,1,-1,1,-1.0183299389002036,-214
S49,FRIEND,28,high,unrelated,degraded,clear,nonword,662,-1,1,1,-1,1,-1.5105740181268883,-212
S49,MAIL,29,low,related,degraded,degraded,word,756,1,-1,1,1,-1,-1.3227513227513228,-211
S49,STORM,31,low,related,degraded,clear,nonword,714,1,-1,1,-1,1,-1.4005602240896358,-209
S49,TEAR,36,low,related,clear,degraded,nonword,718,1,-1,-1,1,1,-1.392757660167131,-204
S49,FLOOR,37,high,related,clear,clear,word,679,-1,-1,-1,-1,-1,-1.4727540500736378,-203
S49,MOUSE,38,low,related,clear,clear,word,487,1,-1,-1,-1,-1,-2.0533880903490758,-202
S49,CARDS,39,low,unrelated,clear,clear,word,786,1,1,-1,-1,-1,-1.272264631043257,-201
S49,RULER,40,low,unrelated,clear,clear,word,664,1,1,-1,-1,-1,-1.5060240963855422,-200
S49,OCEAN,41,low,unrelated,degraded,clear,word,646,1,1,1,-1,-1,-1.5479876160990713,-199
S49,DUCK,43,low,related,clear,clear,nonword,546,1,-1,-1,-1,1,-1.8315018315018314,-197
S49,JACKET,50,low,related,clear,degraded,nonword,676,1,-1,-1,1,1,-1.4792899408284024,-190
S49,COUNTRY,54,high,related,clear,clear,nonword,709,-1,-1,-1,-1,1,-1.4104372355430184,-186
S49,CRASH,55,low,unrelated,clear,clear,word,715,1,1,-1,-1,-1,-1.3986013986013985,-185
S49,HINT,57,low,related,clear,degraded,nonword,763,1,-1,-1,1,1,-1.3106159895150722,-183
S49,THREAD,58,low,unrelated,degraded,clear,word,812,1,1,1,-1,-1,-1.2315270935960592,-182
S49,ALONE,59,high,unrelated,degraded,degraded,word,935,-1,1,1,1,-1,-1.0695187165775402,-181
S49,THINK,60,high,related,degraded,degraded,word,618,-1,-1,1,1,-1,-1.6181229773462784,-180
S49,HAIR,64,high,related,degraded,clear,nonword,712,-1,-1,1,-1,1,-1.404494382022472,-176
S49,FORGIVE,66,low,related,clear,degraded,nonword,820,1,-1,-1,1,1,-1.2195121951219512,-174
S49,CIRCLE,67,high,unrelated,clear,clear,word,978,-1,1,-1,-1,-1,-1.0224948875255624,-173
S49,HOTEL,69,high,related,degraded,clear,word,706,-1,-1,1,-1,-1,-1.4164305949008498,-171
S49,DOOR,71,high,related,degraded,degraded,nonword,640,-1,-1,1,1,1,-1.5625,-169
S49,STOP,72,high,related,degraded,degraded,word,713,-1,-1,1,1,-1,-1.402524544179523,-168
S49,ORANGE,73,low,unrelated,clear,degraded,word,721,1,1,-1,1,-1,-1.3869625520110958,-167
S49,SKIN,74,low,unrelated,degraded,clear,word,1002,1,1,1,-1,-1,-0.998003992015968,-166
S49,WEST,78,high,unrelated,degraded,clear,nonword,694,-1,1,1,-1,1,-1.440922190201729,-162
S49,HABIT,80,low,unrelated,clear,clear,nonword,626,1,1,-1,-1,1,-1.597444089456869,-160
S49,SPOT,82,high,related,clear,clear,nonword,839,-1,-1,-1,-1,1,-1.1918951132300357,-158
S49,MIND,83,high,unrelated,degraded,clear,word,1016,-1,1,1,-1,-1,-0.984251968503937,-157
S49,DUMB,86,low,unrelated,degraded,clear,nonword,791,1,1,1,-1,1,-1.2642225031605563,-154
S49,JUICE,87,low,unrelated,clear,degraded,word,636,1,1,-1,1,-1,-1.5723270440251573,-153
S49,LOUD,91,low,related,clear,degraded,nonword,673,1,-1,-1,1,1,-1.485884101040119,-149
S49,SPACE,94,high,related,degraded,degraded,nonword,713,-1,-1,1,1,1,-1.402524544179523,-146
S49,EAGLE,96,low,related,degraded,clear,word,946,1,-1,1,-1,-1,-1.0570824524312896,-144
S49,OVEN,99,low,related,degraded,degraded,nonword,618,1,-1,1,1,1,-1.6181229773462784,-141
S49,SCENT,100,low,unrelated,clear,degraded,word,864,1,1,-1,1,-1,-1.1574074074074074,-140
S49,REEF,102,low,related,degraded,degraded,nonword,644,1,-1,1,1,1,-1.5527950310559007,-138
S49,SHORT,103,high,unrelated,degraded,degraded,word,670,-1,1,1,1,-1,-1.492537313432836,-137
S49,ROCKET,104,low,unrelated,clear,degraded,word,509,1,1,-1,1,-1,-1.9646365422396856,-136
S49,HAVE,105,high,related,degraded,clear,word,522,-1,-1,1,-1,-1,-1.9157088122605364,-135
S49,DONE,109,high,related,clear,degraded,nonword,463,-1,-1,-1,1,1,-2.159827213822894,-131
S49,NUMBER,110,high,related,degraded,clear,word,1139,-1,-1,1,-1,-1,-0.8779631255487269,-130
S49,BLADE,113,low,unrelated,degraded,clear,nonword,787,1,1,1,-1,1,-1.2706480304955527,-127
S49,OYSTER,114,low,unrelated,clear,degraded,word,984,1,1,-1,1,-1,-1.016260162601626,-126
S49,NERVOUS,115,low,unrelated,clear,clear,word,870,1,1,-1,-1,-1,-1.1494252873563218,-125
S49,STREET,116,high,unrelated,degraded,clear,word,812,-1,1,1,-1,-1,-1.2315270935960592,-124
S49,SNAKE,117,low,unrelated,degraded,degraded,word,597,1,1,1,1,-1,-1.6750418760469012,-123
S49,ENGINE,121,high,unrelated,clear,degraded,nonword,676,-1,1,-1,1,1,-1.4792899408284024,-119
S49,FRUIT,122,low,unrelated,degraded,clear,word,902,1,1,1,-1,-1,-1.1086474501108647,-118
S49,WHITE,123,high,related,degraded,degraded,word,643,-1,-1,1,1,-1,-1.5552099533437014,-117
S49,SMART,125,low,related,degraded,degraded,nonword,551,1,-1,1,1,1,-1.8148820326678765,-115
S49,WALK,127,high,unrelated,degraded,clear,nonword,787,-1,1,1,-1,1,-1.2706480304955527,-113
S49,HANDS,128,high,unrelated,degraded,degraded,word,680,-1,1,1,1,-1,-1.4705882352941178,-112
S49,REASON,131,high,unrelated,clear,degraded,nonword,499,-1,1,-1,1,1,-2.004008016032064,-109
S49,SHINE,133,low,unrelated,clear,clear,nonword,767,1,1,-1,-1,1,-1.303780964797914,-107
S49,WHEN,134,high,unrelated,clear,clear,word,818,-1,1,-1,-1,-1,-1.2224938875305624,-106
S49,LOCK,138,low,unrelated,degraded,degraded,nonword,905,1,1,1,1,1,-1.1049723756906078,-102
S49,MOUTH,142,high,unrelated,degraded,clear,nonword,727,-1,1,1,-1,1,-1.375515818431912,-98
S49,MONKEY,143,low,related,clear,degraded,word,611,1,-1,-1,1,-1,-1.6366612111292962,-97
S49,MORNING,144,high,unrelated,degraded,clear,word,678,-1,1,1,-1,-1,-1.4749262536873156,-96
S49,SODA,147,low,related,clear,clear,word,586,1,-1,-1,-1,-1,-1.7064846416382253,-93
S49,CHEAT,150,low,unrelated,clear,clear,nonword,611,1,1,-1,-1,1,-1.6366612111292962,-90
S49,LONG,151,high,related,degraded,clear,word,502,-1,-1,1,-1,-1,-1.9920318725099602,-89
S49,BEST,152,high,related,clear,degraded,word,580,-1,-1,-1,1,-1,-1.7241379310344827,-88
S49,SOUND,154,high,related,degraded,clear,nonword,594,-1,-1,1,-1,1,-1.6835016835016836,-86
S49,WATER,155,high,related,clear,degraded,word,626,-1,-1,-1,1,-1,-1.597444089456869,-85
S49,PUSH,159,low,unrelated,clear,degraded,nonword,873,1,1,-1,1,1,-1.145475372279496,-81
S49,SAME,164,high,unrelated,clear,clear,nonword,632,-1,1,-1,-1,1,-1.5822784810126582,-76
S49,FIGURE,165,high,related,clear,clear,word,800,-1,-1,-1,-1,-1,-1.25,-75
S49,SILVER,166,low,related,degraded,clear,word,792,1,-1,1,-1,-1,-1.2626262626262625,-74
S49,SEAT,167,high,related,degraded,degraded,word,626,-1,-1,1,1,-1,-1.597444089456869,-73
S49,MANY,169,high,related,degraded,degraded,nonword,790,-1,-1,1,1,1,-1.2658227848101267,-71
S49,BALLOON,171,low,unrelated,clear,degraded,nonword,696,1,1,-1,1,1,-1.4367816091954022,-69
S49,GUILTY,172,low,related,clear,clear,word,731,1,-1,-1,-1,-1,-1.3679890560875514,-68
S49,EGGS,173,low,related,degraded,clear,word,630,1,-1,1,-1,-1,-1.5873015873015872,-67
S49,GARBAGE,176,low,related,clear,clear,nonword,772,1,-1,-1,-1,1,-1.2953367875647668,-64
S49,WRITE,180,high,related,clear,clear,nonword,694,-1,-1,-1,-1,1,-1.440922190201729,-60
S49,TAKE,183,high,unrelated,clear,degraded,nonword,663,-1,1,-1,1,1,-1.5082956259426847,-57
S49,FISH,184,low,unrelated,degraded,clear,word,709,1,1,1,-1,-1,-1.4104372355430184,-56
S49,BUNNY,185,low,related,degraded,degraded,word,747,1,-1,1,1,-1,-1.3386880856760375,-55
S49,HEART,186,high,unrelated,degraded,degraded,word,808,-1,1,1,1,-1,-1.2376237623762376,-54
S49,TELL,189,high,related,clear,clear,nonword,764,-1,-1,-1,-1,1,-1.3089005235602094,-51
S49,NICE,190,low,related,clear,clear,word,573,1,-1,-1,-1,-1,-1.7452006980802792,-50
S49,OPEN,191,high,related,clear,clear,word,599,-1,-1,-1,-1,-1,-1.669449081803005,-49
S49,HEAD,192,high,unrelated,clear,clear,word,551,-1,1,-1,-1,-1,-1.8148820326678765,-48
S49,PEACE,194,high,related,clear,degraded,nonword,453,-1,-1,-1,1,1,-2.207505518763797,-46
S49,WOOL,195,low,related,degraded,clear,word,438,1,-1,1,-1,-1,-2.2831050228310503,-45
S49,SWIM,198,low,related,degraded,clear,nonword,684,1,-1,1,-1,1,-1.4619883040935673,-42
S49,COLD,199,high,unrelated,degraded,degraded,word,654,-1,1,1,1,-1,-1.529051987767584,-41
S49,GLUE,200,low,related,clear,degraded,word,680,1,-1,-1,1,-1,-1.4705882352941178,-40
S49,RIBS,202,low,unrelated,degraded,clear,nonword,679,1,1,1,-1,1,-1.4727540500736378,-38
S49,NURSE,203,low,related,degraded,degraded,word,678,1,-1,1,1,-1,-1.4749262536873156,-37
S49,SIGN,204,low,related,clear,degraded,word,504,1,-1,-1,1,-1,-1.9841269841269842,-36
S49,POINT,206,high,unrelated,clear,clear,nonword,872,-1,1,-1,-1,1,-1.146788990825688,-34
S49,KING,207,low,unrelated,degraded,clear,word,688,1,1,1,-1,-1,-1.4534883720930232,-33
S49,GUILT,210,low,related,clear,degraded,nonword,594,1,-1,-1,1,1,-1.6835016835016836,-30
S49,NIGHT,211,high,unrelated,degraded,clear,word,546,-1,1,1,-1,-1,-1.8315018315018314,-29
S49,STONE,213,high,related,clear,clear,nonword,560,-1,-1,-1,-1,1,-1.7857142857142858,-27
S49,WASH,217,low,related,clear,clear,nonword,634,1,-1,-1,-1,1,-1.5772870662460567,-23
S49,BREATH,220,high,unrelated,clear,degraded,nonword,962,-1,1,-1,1,1,-1.0395010395010396,-20
S49,ANSWER,225,high,unrelated,degraded,clear,nonword,778,-1,1,1,-1,1,-1.2853470437017995,-15
S49,TIGER,228,low,unrelated,degraded,degraded,nonword,713,1,1,1,1,1,-1.402524544179523,-12
S49,PARTY,232,high,unrelated,clear,clear,nonword,826,-1,1,-1,-1,1,-1.2106537530266344,-8
S49,VAMPIRE,235,low,unrelated,degraded,degraded,nonword,700,1,1,1,1,1,-1.4285714285714286,-5
S49,FACE,236,high,related,degraded,degraded,word,576,-1,-1,1,1,-1,-1.7361111111111112,-4
S49,LIKE,237,high,related,clear,degraded,word,716,-1,-1,-1,1,-1,-1.3966480446927374,-3
S49,SORRY,240,high,related,degraded,clear,nonword,903,-1,-1,1,-1,1,-1.1074197120708749,0
S49,PINT,244,low,unrelated,clear,clear,nonword,732,1,1,-1,-1,1,-1.366120218579235,4
S49,INSECT,247,low,unrelated,clear,degraded,nonword,1290,1,1,-1,1,1,-0.7751937984496124,7
S49,CHEAP,248,low,related,degraded,clear,word,757,1,-1,1,-1,-1,-1.321003963011889,8
S49,PLAY,250,high,unrelated,clear,degraded,nonword,799,-1,1,-1,1,1,-1.2515644555694618,10
S49,FRONT,254,high,related,clear,clear,nonword,665,-1,-1,-1,-1,1,-1.5037593984962405,14
S49,BIRD,255,low,related,degraded,clear,word,696,1,-1,1,-1,-1,-1.4367816091954022,15
S49,GOAL,257,low,related,clear,clear,nonword,659,1,-1,-1,-1,1,-1.5174506828528074,17
S49,THIEF,258,low,unrelated,degraded,clear,word,785,1,1,1,-1,-1,-1.2738853503184713,18
S49,POLE,259,low,unrelated,degraded,degraded,word,615,1,1,1,1,-1,-1.6260162601626016,19
S49,STICK,261,low,related,degraded,degraded,nonword,849,1,-1,1,1,1,-1.1778563015312131,21
S49,GIVE,263,high,unrelated,degraded,clear,nonword,891,-1,1,1,-1,1,-1.122334455667789,23
S49,GLORY,265,low,related,clear,clear,nonword,731,1,-1,-1,-1,1,-1.3679890560875514,25
S49,FRIGHT,270,low,related,degraded,degraded,word,664,1,-1,1,1,-1,-1.5060240963855422,30
S49,BREAK,271,low,unrelated,clear,degraded,word,885,1,1,-1,1,-1,-1.1299435028248588,31
S49,RIDE,277,high,related,clear,clear,nonword,882,-1,-1,-1,-1,1,-1.1337868480725624,37
S49,VISION,280,high,related,degraded,clear,nonword,931,-1,-1,1,-1,1,-1.0741138560687433,40
S49,UGLY,282,low,unrelated,degraded,clear,nonword,786,1,1,1,-1,1,-1.272264631043257,42
S49,FINAL,288,high,related,clear,clear,nonword,740,-1,-1,-1,-1,1,-1.3513513513513513,48
S49,HORSE,291,high,unrelated,clear,degraded,nonword,823,-1,1,-1,1,1,-1.2150668286755772,51
S49,BACK,292,high,unrelated,clear,clear,word,581,-1,1,-1,-1,-1,-1.721170395869191,52
S49,HOLD,295,high,related,degraded,degraded,nonword,678,-1,-1,1,1,1,-1.4749262536873156,55
S49,PULL,296,high,unrelated,clear,degraded,word,885,-1,1,-1,1,-1,-1.1299435028248588,56
S49,HAND,297,high,unrelated,clear,clear,word,786,-1,1,-1,-1,-1,-1.272264631043257,57
S49,DESTROY,299,high,unrelated,clear,degraded,nonword,978,-1,1,-1,1,1,-1.0224948875255624,59
S49,GONE,301,high,unrelated,clear,clear,nonword,641,-1,1,-1,-1,1,-1.5600624024960998,61
S49,LIGHT,302,high,related,clear,clear,word,715,-1,-1,-1,-1,-1,-1.3986013986013985,62
S49,BELL,303,low,unrelated,clear,clear,word,676,1,1,-1,-1,-1,-1.4792899408284024,63
S49,BLUE,304,high,unrelated,clear,clear,word,627,-1,1,-1,-1,-1,-1.594896331738437,64
S49,BOARD,306,high,unrelated,degraded,clear,nonword,1009,-1,1,1,-1,1,-0.9910802775024777,66
S49,BLACK,308,high,related,degraded,degraded,nonword,555,-1,-1,1,1,1,-1.8018018018018018,68
S49,WEIRD,309,low,related,clear,degraded,word,611,1,-1,-1,1,-1,-1.6366612111292962,69
S49,GIRL,311,high,unrelated,degraded,degraded,nonword,620,-1,1,1,1,1,-1.6129032258064515,71
S49,HIDE,313,low,unrelated,clear,degraded,nonword,1079,1,1,-1,1,1,-0.9267840593141798,73
S49,READ,317,high,unrelated,degraded,clear,nonword,593,-1,1,1,-1,1,-1.6863406408094435,77
S49,SECOND,324,high,related,clear,degraded,nonword,625,-1,-1,-1,1,1,-1.6,84
S49,SCARE,325,low,unrelated,degraded,clear,word,839,1,1,1,-1,-1,-1.1918951132300357,85
S49,HUNGER,327,low,related,clear,clear,nonword,1092,1,-1,-1,-1,1,-0.9157509157509157,87
S49,DONKEY,328,low,related,degraded,clear,word,728,1,-1,1,-1,-1,-1.3736263736263736,88
S49,UNCLE,330,high,related,clear,degraded,nonword,569,-1,-1,-1,1,1,-1.757469244288225,90
S49,SAND,332,low,related,clear,clear,nonword,553,1,-1,-1,-1,1,-1.8083182640144666,92
S49,MEAN,333,high,related,degraded,clear,word,562,-1,-1,1,-1,-1,-1.7793594306049823,93
S49,SMOKE,334,high,unrelated,clear,degraded,word,745,-1,1,-1,1,-1,-1.342281879194631,94
S49,PUPPY,338,low,unrelated,clear,degraded,word,649,1,1,-1,1,-1,-1.5408320493066257,98
S49,FATHER,340,high,related,clear,degraded,nonword,846,-1,-1,-1,1,1,-1.1820330969267139,100
S49,BANANA,342,low,related,degraded,clear,word,861,1,-1,1,-1,-1,-1.1614401858304297,102
S49,CENTER,343,high,unrelated,clear,degraded,word,739,-1,1,-1,1,-1,-1.3531799729364005,103
S49,SPORT,344,low,related,clear,clear,word,625,1,-1,-1,-1,-1,-1.6,104
S49,LIQUID,348,high,related,clear,clear,nonword,839,-1,-1,-1,-1,1,-1.1918951132300357,108
S49,STICKY,349,low,related,degraded,clear,word,695,1,-1,1,-1,-1,-1.4388489208633093,109
S49,ANGER,352,low,related,degraded,degraded,nonword,965,1,-1,1,1,1,-1.0362694300518134,112
S49,PURPLE,354,low,unrelated,clear,degraded,word,1055,1,1,-1,1,-1,-0.9478672985781991,114
S49,TRAIN,355,low,related,degraded,clear,word,586,1,-1,1,-1,-1,-1.7064846416382253,115
S49,POLICE,357,high,related,degraded,clear,nonword,677,-1,-1,1,-1,1,-1.4771048744460857,117
S49,YEAR,358,high,unrelated,degraded,degraded,word,694,-1,1,1,1,-1,-1.440922190201729,118
S49,FLOWER,359,low,unrelated,clear,degraded,word,553,1,1,-1,1,-1,-1.8083182640144666,119
S49,GRASS,360,high,related,clear,clear,word,513,-1,-1,-1,-1,-1,-1.949317738791423,120
S49,BEAR,362,high,unrelated,degraded,degraded,nonword,648,-1,1,1,1,1,-1.5432098765432098,122
S49,RUBBER,364,low,unrelated,clear,clear,nonword,763,1,1,-1,-1,1,-1.3106159895150722,124
S49,WINE,371,high,related,degraded,degraded,nonword,826,-1,-1,1,1,1,-1.2106537530266344,131
S49,TUNE,373,low,unrelated,clear,clear,nonword,1177,1,1,-1,-1,1,-0.8496176720475785,133
S49,SHOE,374,low,related,clear,clear,word,763,1,-1,-1,-1,-1,-1.3106159895150722,134
S49,MAKE,375,high,unrelated,degraded,clear,word,636,-1,1,1,-1,-1,-1.5723270440251573,135
S49,COWBOY,377,low,unrelated,degraded,degraded,nonword,587,1,1,1,1,1,-1.7035775127768313,137
S49,WITCH,378,low,unrelated,clear,degraded,word,519,1,1,-1,1,-1,-1.9267822736030829,138
S49,DEFEND,380,low,unrelated,degraded,degraded,nonword,640,1,1,1,1,1,-1.5625,140
S49,FIGHT,382,high,related,clear,degraded,nonword,929,-1,-1,-1,1,1,-1.0764262648008611,142
S49,MATH,387,low,unrelated,clear,clear,nonword,709,1,1,-1,-1,1,-1.4104372355430184,147
S49,PANTS,389,low,related,degraded,degraded,nonword,618,1,-1,1,1,1,-1.6181229773462784,149
S49,COST,397,high,related,clear,degraded,nonword,544,-1,-1,-1,1,1,-1.838235294117647,157
S49,PRIEST,403,low,related,degraded,clear,nonword,736,1,-1,1,-1,1,-1.358695652173913,163
S49,BOAT,404,high,unrelated,degraded,degraded,word,955,-1,1,1,1,-1,-1.0471204188481675,164
S49,FIELD,406,high,related,clear,degraded,nonword,641,-1,-1,-1,1,1,-1.5600624024960998,166
S49,JAIL,412,low,related,clear,degraded,nonword,865,1,-1,-1,1,1,-1.1560693641618498,172
S49,FROG,414,low,related,degraded,clear,nonword,623,1,-1,1,-1,1,-1.6051364365971108,174
S49,SHOWER,418,low,related,degraded,degraded,nonword,752,1,-1,1,1,1,-1.3297872340425532,178
S49,HURT,420,low,related,degraded,degraded,nonword,617,1,-1,1,1,1,-1.6207455429497568,180
S49,ARMY,421,high,unrelated,degraded,degraded,word,972,-1,1,1,1,-1,-1.02880658436214,181
S49,CANDY,423,low,related,clear,degraded,nonword,845,1,-1,-1,1,1,-1.183431952662722,183
S49,CARE,425,high,related,clear,clear,nonword,609,-1,-1,-1,-1,1,-1.6420361247947455,185
S49,PEOPLE,427,high,related,degraded,clear,nonword,620,-1,-1,1,-1,1,-1.6129032258064515,187
S49,MELT,428,low,unrelated,clear,degraded,word,802,1,1,-1,1,-1,-1.2468827930174564,188
S49,CHANGE,429,high,unrelated,clear,clear,word,553,-1,1,-1,-1,-1,-1.8083182640144666,189
S49,SOCCER,430,low,unrelated,degraded,clear,word,626,1,1,1,-1,-1,-1.597444089456869,190
S49,CASE,431,high,unrelated,clear,degraded,word,568,-1,1,-1,1,-1,-1.7605633802816902,191
S49,CORN,432,low,related,degraded,clear,word,579,1,-1,1,-1,-1,-1.7271157167530224,192
S49,FINGER,435,high,unrelated,degraded,degraded,nonword,598,-1,1,1,1,1,-1.6722408026755853,195
S49,RIGHT,436,high,unrelated,clear,degraded,word,551,-1,1,-1,1,-1,-1.8148820326678765,196
S49,HOME,439,high,related,degraded,degraded,nonword,979,-1,-1,1,1,1,-1.0214504596527068,199
S49,JUMP,440,low,related,clear,degraded,word,1073,1,-1,-1,1,-1,-0.9319664492078286,200
S49,DARK,441,high,unrelated,degraded,clear,word,1056,-1,1,1,-1,-1,-0.946969696969697,201
S49,SHOW,450,high,unrelated,degraded,clear,nonword,555,-1,1,1,-1,1,-1.8018018018018018,210
S49,FEMALE,451,high,related,degraded,degraded,word,645,-1,-1,1,1,-1,-1.550387596899225,211
S49,CITY,453,high,related,clear,degraded,nonword,641,-1,-1,-1,1,1,-1.5600624024960998,213
S49,MORE,457,high,related,clear,degraded,nonword,840,-1,-1,-1,1,1,-1.1904761904761905,217
S49,STRONG,458,high,related,degraded,clear,word,1290,-1,-1,1,-1,-1,-0.7751937984496124,218
S49,PRESENT,460,high,unrelated,clear,degraded,nonword,821,-1,1,-1,1,1,-1.218026796589525,220
S49,JOKE,461,low,unrelated,clear,clear,word,643,1,1,-1,-1,-1,-1.5552099533437014,221
